"active_date","address","boro","census_tract","city","community_board","corner","council_district","cross_street_1","cross_street_2","install_date","latitude","longitude","nta","nta_name","phone_status","ppt_id","site_id","state","status","tablet_status","wifi_status","zip"
,"1259 1 AVENUE","Manhattan","118","New York","8","SW","5","EAST 68 STREET","EAST 67 STREET","2018-04-23T00:00:00.000","40.76519297","-73.95806217","MN31","Lenox Hill-Roosevelt Island","Not Available","120952","mn-08-120952","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10065"
"2018-05-10T00:00:00.000","401 EAST 66 STREET","Manhattan","116","New York","8","NE","5","1 AVENUE","YORK AVENUE","2017-11-29T00:00:00.000","40.76394756242804","-73.95853038146112","MN31","Lenox Hill-Roosevelt Island","up","120956_120957","mn-08-120956","NY","Link Active!","up","up","10065"
"2018-02-06T00:00:00.000","650 5 AVENUE","Brooklyn","143","New York","7","NW","38","19 STREET","20 STREET","2017-08-10T00:00:00.000","40.662588","-73.992259","BK37","Park Slope-Gowanus","up","125904_125905","bk-07-125904","NY","Link Active!","down","up","11215"
,"203 GRAND STREET","Manhattan","41","New York","2","SWC","1","MOTT STREET","MULBERRY STREET","2018-05-24T00:00:00.000","40.71903975","-73.99663087","MN24","SoHo-TriBeCa-Civic Center-Little Italy","Not Available","122344","mn-02-122344","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10013"
"2018-01-08T00:00:00.000","363 EAST 69 STREET","Manhattan","126","New York","8","NWC","5","1 AVENUE","2 AVENUE","2017-10-25T00:00:00.000","40.76599549","-73.95757799","MN31","Lenox Hill-Roosevelt Island","up","120963_120964","mn-08-120963","NY","Link Active!","up","up","10021"
"2017-07-12T00:00:00.000","166 EAST 67 STREET","Manhattan","120","New York","8","SW","4","3 AVENUE","LEXINGTON AVENUE","2017-06-10T00:00:00.000","40.76658802","-73.96313599","MN40","Upper East Side-Carnegie Hill","up","120978","mn-08-120978","NY","Link Active!","up","up","10065"
"2017-06-05T00:00:00.000","201 EAST 66 STREET","Manhattan","118","New York","8","NE","4","3 AVENUE","2 AVENUE","2017-04-08T00:00:00.000","40.76590165","-73.96318025","MN31","Lenox Hill-Roosevelt Island","up","120979","mn-08-120979","NY","Link Active!","up","up","10065"
"2018-03-06T00:00:00.000","201 EAST 70 STREET","Manhattan","126","New York","8","NE","4","3 AVENUE","2 AVENUE","2017-11-04T00:00:00.000","40.76842289","-73.96138086","MN31","Lenox Hill-Roosevelt Island","up","120982","mn-08-120982","NY","Link Active!","up","up","10021"
"2016-03-29T00:00:00.000","1175 3 AVENUE","Manhattan","118","New York","8","SE","4","EAST 69 STREET","EAST 68 STREET","2016-02-27T00:00:00.000","40.767655","-73.961971","MN31","Lenox Hill-Roosevelt Island","up","120983_120984","mn-08-120983","NY","Link Active!","up","up","10065"
"2016-04-15T00:00:00.000","1172 3 AVENUE","Manhattan","120","New York","8","NW","4","EAST 68 STREET","EAST 69 STREET","2016-03-19T00:00:00.000","40.76733134560097","-73.96252262392522","MN40","Upper East Side-Carnegie Hill","up","120986_120987","mn-08-120986","NY","Link Active!","up","up","10065"
"2016-03-30T00:00:00.000","1175 3 AVENUE","Manhattan","118","New York","8","NE","4","EAST 68 STREET","EAST 69 STREET","2016-02-27T00:00:00.000","40.76723406","-73.96228982","MN31","Lenox Hill-Roosevelt Island","up","120988","mn-08-120988","NY","Link Active!","up","up","10065"
"2016-03-29T00:00:00.000","181 EAST 73 STREET","Manhattan","128","New York","8","NW","4","3 AVENUE","LEXINGTON AVENUE","2016-03-05T00:00:00.000","40.770545","-73.960254","MN40","Upper East Side-Carnegie Hill","up","120990","mn-08-120990","NY","Link Active!","up","up","10021"
"2016-03-29T00:00:00.000","1271 3 AVENUE","Manhattan","126","New York","8","NE","4","EAST 73 STREET","EAST 74 STREET","2016-03-05T00:00:00.000","40.770456","-73.959928","MN31","Lenox Hill-Roosevelt Island","up","120991","mn-08-120991","NY","Link Active!","up","up","10021"
"2016-11-08T00:00:00.000","176 EAST 71 STREET","Manhattan","128","New York","8","SW","4","3 AVENUE","LEXINGTON AVENUE","2016-10-15T00:00:00.000","40.76910162","-73.96132436","MN40","Upper East Side-Carnegie Hill","up","120994","mn-08-120994","NY","Link Active!","up","up","10021"
"2016-03-29T00:00:00.000","200 EAST 71 STREET","Manhattan","126","New York","8","SE","4","3 AVENUE","2 AVENUE","2016-03-05T00:00:00.000","40.76893883081621","-73.96096732270183","MN31","Lenox Hill-Roosevelt Island","up","120995","mn-08-120995","NY","Link Active!","up","up","10021"
"2016-07-19T00:00:00.000","1349 3 AVENUE","Manhattan","134","New York","8","NE","4","EAST 77 STREET","EAST 78 STREET","2016-07-08T00:00:00.000","40.773006","-73.958069","MN31","Lenox Hill-Roosevelt Island","up","120996","mn-08-120996","NY","Link Active!","up","up","10075"
"2016-03-24T00:00:00.000","176 EAST 77 STREET","Manhattan","128","New York","8","SW","4","3 AVENUE","LEXINGTON AVENUE","2016-02-15T00:00:00.000","40.773003","-73.958474","MN40","Upper East Side-Carnegie Hill","up","120997","mn-08-120997","NY","Link Active!","up","up","10021"
"2016-03-24T00:00:00.000","1329 3 AVENUE","Manhattan","134","New York","8","NE","4","EAST 76 STREET","EAST 77 STREET","2016-03-05T00:00:00.000","40.77235777","-73.95854022","MN31","Lenox Hill-Roosevelt Island","up","120998","mn-08-120998","NY","Link Active!","up","up","10021"
"2016-03-24T00:00:00.000","198 EAST 76 STREET","Manhattan","128","New York","8","SW","4","3 AVENUE","LEXINGTON AVENUE","2016-03-05T00:00:00.000","40.77237577068736","-73.95895915795319","MN40","Upper East Side-Carnegie Hill","up","120999","mn-08-120999","NY","Link Active!","up","up","10021"
"2016-03-30T00:00:00.000","183 EAST 78 STREET","Manhattan","140","New York","8","NW","4","3 AVENUE","LEXINGTON AVENUE","2016-03-02T00:00:00.000","40.773727","-73.957965","MN40","Upper East Side-Carnegie Hill","up","121004_121009","mn-08-121004","NY","Link Active!","up","up","10075"
"2016-03-30T00:00:00.000","1450 3 AVENUE","Manhattan","140","New York","8","NW","5","EAST 82 STREET","EAST 83 STREET","2016-02-15T00:00:00.000","40.77636605","-73.95593074","MN40","Upper East Side-Carnegie Hill","up","121010","mn-08-121010","NY","Link Active!","up","up","10028"
"2016-03-30T00:00:00.000","1388 3 AVENUE","Manhattan","140","New York","8","SW","4","EAST 79 STREET","EAST 78 STREET","2016-03-02T00:00:00.000","40.774207","-73.957499","MN40","Upper East Side-Carnegie Hill","up","121016","mn-08-121016","NY","Link Active!","up","up","10075"
"2016-06-09T00:00:00.000","1518 3 AVENUE","Manhattan","14801","New York","8","NW","5","EAST 85 STREET","EAST 86 STREET","2016-03-19T00:00:00.000","40.778272","-73.954541","MN40","Upper East Side-Carnegie Hill","up","121017_121018","mn-08-121017","NY","Link Active!","down","up","10028"
"2016-03-28T00:00:00.000","1505 3 AVENUE","Manhattan","14601","New York","8","SE","5","EAST 85 STREET","EAST 84 STREET","2016-03-19T00:00:00.000","40.778003","-73.954428","MN32","Yorkville","up","121019","mn-08-121019","NY","Link Active!","up","up","10028"
"2016-03-24T00:00:00.000","164 EAST 84 STREET","Manhattan","140","New York","8","SW","5","3 AVENUE","LEXINGTON AVENUE","2016-02-26T00:00:00.000","40.777528","-73.955153","MN40","Upper East Side-Carnegie Hill","up","121020","mn-08-121020","NY","Link Active!","up","up","10028"
"2016-04-15T00:00:00.000","1495 3 AVENUE","Manhattan","14601","New York","8","NE","5","EAST 84 STREET","EAST 85 STREET","2016-02-26T00:00:00.000","40.777561","-73.954752","MN32","Yorkville","up","121021","mn-08-121021","NY","Link Active!","up","up","10028"
"2016-03-30T00:00:00.000","1460 3 AVENUE","Manhattan","140","New York","8","SW","5","EAST 83 STREET","EAST 82 STREET","2016-02-15T00:00:00.000","40.776833","-73.955586","MN40","Upper East Side-Carnegie Hill","up","121023","mn-08-121023","NY","Link Active!","up","up","10028"
,"34 EAST 73 STREET","Manhattan","130","New York","8","SE","4","MADISON AVENUE","PARK AVENUE","2018-02-17T00:00:00.000","40.77237316","-73.96483887","MN40","Upper East Side-Carnegie Hill","Not Available","121031","mn-08-121031","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10021"
"2018-01-05T00:00:00.000","2440 FULTON STREET","Brooklyn","367","New York","16","Midblock","37","VAN SINDEREN AVENUE","SACKMAN STREET","2017-09-30T00:00:00.000","40.67786155","-73.90430067","BK79","Ocean Hill","up","145963","bk-16-145963","NY","Link Active!","up","up","11233"
"2017-07-13T00:00:00.000","1391 JEROME AVENUE","Bronx","219","New York","4","SW","16","WEST 170 STREET","JEROME AVENUE","2017-06-10T00:00:00.000","40.840248","-73.918194","BX26","Highbridge","up","119141","bx-04-119141","NY","Link Active!","up","up","10452"
"2018-06-26T00:00:00.000","2415 JEROME AVENUE","Bronx","253","New York","7","Midblock","14","WEST FORDHAM ROAD","WEST 184 STREET","2018-04-19T00:00:00.000","40.86176218","-73.90196472","BX30","Kingsbridge Heights","up","117868","bx-07-117868","NY","Link Active!","up","up","10468"
"2017-04-14T00:00:00.000","87 BARROW STREET","Manhattan","67","New York","2","SE","3","HUDSON STREET","COMMERCE STREET","2017-02-18T00:00:00.000","40.73159252","-74.00640751","MN23","West Village","up","123612","mn-02-123612","NY","Link Active!","up","up","10014"
"2018-04-06T00:00:00.000","30 EAST 76 STREET","Manhattan","130","New York","8","SE","4","MADISON AVENUE","PARK AVENUE","2018-02-03T00:00:00.000","40.77428147","-73.96346015","MN40","Upper East Side-Carnegie Hill","up","121036_121037","mn-08-121036","NY","Link Active!","up","up","10021"
"2018-04-10T00:00:00.000","29 EAST 76 STREET","Manhattan","130","New York","8","NW","4","MADISON AVENUE","5 AVENUE","2018-01-27T00:00:00.000","40.77449753","-73.96372269","MN40","Upper East Side-Carnegie Hill","up","121038_121039","mn-08-121038","NY","Link Active!","up","up","10021"
"2018-05-17T00:00:00.000","39 EAST 81 STREET","Manhattan","142","New York","8","NE","4","MADISON AVENUE","PARK AVENUE","2018-02-03T00:00:00.000","40.77760614","-73.96094657","MN40","Upper East Side-Carnegie Hill","up","121040","mn-08-121040","NY","Link Active!","up","up","10028"
"2018-04-06T00:00:00.000","40 EAST 80 STREET","Manhattan","142","New York","8","SE","4","MADISON AVENUE","PARK AVENUE","2018-02-03T00:00:00.000","40.77691823","-73.96153957","MN40","Upper East Side-Carnegie Hill","up","121042","mn-08-121042","NY","Link Active!","up","up","10075"
"2018-03-29T00:00:00.000","36 EAST 84 STREET","Manhattan","142","New York","8","SE","4","MADISON AVENUE","PARK AVENUE","2017-11-18T00:00:00.000","40.7794538122665","-73.95968089074518","MN40","Upper East Side-Carnegie Hill","up","121049","mn-08-121049","NY","Link Active!","up","up","10028"
"2018-05-17T00:00:00.000","40 EAST 83 STREET","Manhattan","142","New York","8","SE","4","MADISON AVENUE","PARK AVENUE","2018-02-04T00:00:00.000","40.7787946465744","-73.96011566547963","MN40","Upper East Side-Carnegie Hill","up","121051_121052","mn-08-121051","NY","Link Active!","up","up","10028"
"2018-05-11T00:00:00.000","50 EAST 86 STREET","Manhattan","15001","New York","8","SE","4","MADISON AVENUE","PARK AVENUE","2018-03-04T00:00:00.000","40.78071593110029","-73.95872117469753","MN40","Upper East Side-Carnegie Hill","up","121058_121059","mn-08-121058","NY","Link Active!","up","up","10028"
"2017-06-09T00:00:00.000","793 MADISON AVENUE","Manhattan","122","New York","8","NE","4","EAST 67 STREET","EAST 68 STREET","2017-04-08T00:00:00.000","40.768649","-73.967597","MN40","Upper East Side-Carnegie Hill","up","121133_121146","mn-08-121133","NY","Link Active!","up","up","10065"
"2017-04-17T00:00:00.000","22 EAST 65 STREET","Manhattan","122","New York","8","SW","4","MADISON AVENUE","5 AVENUE","2017-01-21T00:00:00.000","40.767364","-73.968865","MN40","Upper East Side-Carnegie Hill","up","121137_121138","mn-08-121137","NY","Link Active!","up","up","10065"
"2018-05-17T00:00:00.000","24 EAST 70 STREET","Manhattan","122","New York","8","SW","4","MADISON AVENUE","5 AVENUE","2018-02-03T00:00:00.000","40.77051657","-73.96660446","MN40","Upper East Side-Carnegie Hill","up","121140","mn-08-121140","NY","Link Active!","up","up","10021"
,"22 EAST 69 STREET","Manhattan","122","New York","8","SE","4","MADISON AVENUE","PARK AVENUE","2018-02-03T00:00:00.000","40.76974939","-73.96676342","MN40","Upper East Side-Carnegie Hill","Not Available","121142","mn-08-121142","NY","Link Pending Activation","Not Available","Not Available","10065"
"2018-04-06T00:00:00.000","29 EAST 70 STREET","Manhattan","130","New York","8","NE","4","MADISON AVENUE","PARK AVENUE","2018-02-03T00:00:00.000","40.77045871","-73.96622435","MN40","Upper East Side-Carnegie Hill","up","121152_121153","mn-08-121152","NY","Link Active!","up","up","10021"
,"400 EAST 63 STREET","Manhattan","10602","New York","8","SE","5","1 AVENUE","YORK AVENUE","2017-12-08T00:00:00.000","40.76199324","-73.95999822","MN31","Lenox Hill-Roosevelt Island","Not Available","121697_121716","mn-08-121697","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10065"
"2018-03-14T00:00:00.000","351 EAST 60 STREET","Manhattan","110","New York","8","NW","5","1 AVENUE","QUEENSBORO BRIDGE RAMP","2017-10-17T00:00:00.000","40.76035998","-73.96166314","MN31","Lenox Hill-Roosevelt Island","up","121708","mn-08-121708","NY","Link Active!","up","up","10065"
"2016-03-29T00:00:00.000","201 EAST 60 STREET","Manhattan","110","New York","8","NE","4","3 AVENUE","2 AVENUE","2016-02-27T00:00:00.000","40.76210714","-73.96580928","MN31","Lenox Hill-Roosevelt Island","up","121741_121754","mn-08-121741","NY","Link Active!","up","up","10065"
"2017-08-03T00:00:00.000","201 EAST 64 STREET","Manhattan","118","New York","8","NE","4","3 AVENUE","2 AVENUE","2017-06-30T00:00:00.000","40.764653507874954","-73.96407554232786","MN31","Lenox Hill-Roosevelt Island","up","121750","mn-08-121750","NY","Link Active!","up","up","10065"
"2018-02-16T00:00:00.000","1191 2 AVENUE","Manhattan","110","New York","8","SW","4","EAST 63 STREET","EAST 62 STREET","2017-10-28T00:00:00.000","40.763079643789375","-73.96268513962604","MN31","Lenox Hill-Roosevelt Island","up","121758","mn-08-121758","NY","Link Active!","down","up","10065"
"2018-03-20T00:00:00.000","1221 2 AVENUE","Manhattan","110","New York","8","SW","4","EAST 64 STREET","EAST 63 STREET","2017-11-14T00:00:00.000","40.7636906","-73.96223547","MN31","Lenox Hill-Roosevelt Island","up","121759","mn-08-121759","NY","Link Active!","up","up","10065"
"2018-02-22T00:00:00.000","1131 2 AVENUE","Manhattan","110","New York","8","Midblock","4","EAST 60 STREET","EAST 59 STREET","2017-10-28T00:00:00.000","40.76104904","-73.96418067","MN31","Lenox Hill-Roosevelt Island","up","121764_121765","mn-08-121764","NY","Link Active!","up","up","10022"
"2018-02-16T00:00:00.000","300 EAST 61 STREET","Manhattan","110","New York","8","SE","5","2 AVENUE","ED KOCH QUEENSBORO BRIDGE EXIT","2017-11-11T00:00:00.000","40.76174825","-73.96331113","MN31","Lenox Hill-Roosevelt Island","up","121767_121768","mn-08-121767","NY","Link Active!","up","up","10065"
"2017-10-26T00:00:00.000","2883 3 AVENUE","Bronx","65","New York","1","NWC","17","EAST 150 STREET","EAST 151 STREET","2017-10-06T00:00:00.000","40.8166923","-73.91671907","BX34","Melrose South-Mott Haven North","up","123208","bx-01-123208","NY","Link Active!","up","up","10455"
"2016-11-11T00:00:00.000","60 EAST KINGSBRIDGE ROAD","Bronx","401","New York","7","SW","14","CRESTON AVENUE","MORRIS AVENUE","2016-08-27T00:00:00.000","40.86658827","-73.89565372","BX05","Bedford Park-Fordham North","up","145689","bx-07-145689","NY","Link Active!","up","up","10468"
,"24 EAST 63 STREET","Manhattan","11401","New York","8","Midblock","4","MADISON AVENUE","5 AVENUE",,"40.766215508783006","-73.9699786709761","MN40","Upper East Side-Carnegie Hill","Not Available","121861_121862","mn-08-121861","NY","Ready to Install","Not Available","Not Available","10065"
"2017-05-31T00:00:00.000","25 EAST 61 STREET","Manhattan","11401","New York","8","NE","4","MADISON AVENUE","PARK AVENUE","2017-04-08T00:00:00.000","40.764821","-73.970303","MN40","Upper East Side-Carnegie Hill","up","121980","mn-08-121980","NY","Link Active!","up","up","10065"
"2016-03-24T00:00:00.000","1325 3 AVENUE","Manhattan","134","New York","8","SE","4","EAST 76 STREET","EAST 75 STREET","2016-03-05T00:00:00.000","40.772144","-73.958697","MN31","Lenox Hill-Roosevelt Island","up","128748","mn-08-128748","NY","Link Active!","up","up","10021"
"2016-05-05T00:00:00.000","201 EAST 86 STREET","Manhattan","14602","New York","8","NE","5","3 AVENUE","2 AVENUE","2016-04-23T00:00:00.000","40.778792","-73.953663","MN32","Yorkville","up","133368_133369","mn-08-133368","NY","Link Active!","up","up","10028"
"2016-05-16T00:00:00.000","1347 3 AVENUE","Manhattan","134","New York","8","SE","4","EAST 77 STREET","EAST 76 STREET","2016-04-16T00:00:00.000","40.77281462","-73.95822043","MN31","Lenox Hill-Roosevelt Island","up","134739","mn-08-134739","NY","Link Active!","up","up","10021"
"2016-03-30T00:00:00.000","1475 3 AVENUE","Manhattan","138","New York","8","NE","5","EAST 85 STREET","EAST 84 STREET","2016-03-02T00:00:00.000","40.77703018560788","-73.95513840944773","MN32","Yorkville","up","134740_134741","mn-08-134740","NY","Link Active!","up","up","10028"
"2017-02-01T00:00:00.000","238 EAST 86 STREET","Manhattan","14601","New York","8","MIDBLK","5","2 AVENUE","3 AVENUE","2016-11-04T00:00:00.000","40.77814082","-73.9525944","MN32","Yorkville","up","134746_134747","mn-08-134746","NY","Link Active!","up","up","10028"
"2016-04-15T00:00:00.000","206 EAST 86 STREET","Manhattan","14601","New York","8","SE","5","3 AVENUE","2 AVENUE","2016-02-22T00:00:00.000","40.77860514","-73.95371545","MN32","Yorkville","up","134748_134749","mn-08-134748","NY","Link Active!","up","up","10028"
"2016-03-29T00:00:00.000","1031 3 AVENUE","Manhattan","110","New York","8","NE","4","EAST 61 STREET","EAST 62 STREET","2016-03-05T00:00:00.000","40.762896","-73.965443","MN31","Lenox Hill-Roosevelt Island","up","134750_134751","mn-08-134750","NY","Link Active!","up","up","10065"
"2018-04-11T00:00:00.000","1223 2 AVENUE","Manhattan","118","New York","8","NW","4","EAST 64 STREET","EAST 65 STREET","2018-01-27T00:00:00.000","40.76389092","-73.96208669","MN31","Lenox Hill-Roosevelt Island","up","135066_135107","mn-08-135066","NY","Link Active!","up","up","10065"
,"343 EAST 66 STREET","Manhattan","118","New York","8","NW","5","1 AVENUE","2 AVENUE","2018-05-01T00:00:00.000","40.764116575756425","-73.95894778204809","MN31","Lenox Hill-Roosevelt Island","Not Available","135072_135073","mn-08-135072","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10065"
"2018-06-07T00:00:00.000","1126 1 AVENUE","Manhattan","10602","New York","8","SE","5","EAST 62 STREET","EAST 61 STREET","2018-04-04T00:00:00.000","40.76126735","-73.96062004","MN31","Lenox Hill-Roosevelt Island","up","135076_135077","mn-08-135076","NY","Link Active!","down","up","10065"
"2018-06-15T00:00:00.000","400 EAST 68 STREET","Manhattan","116","New York","8","SE","5","1 AVENUE","YORK AVENUE","2018-01-25T00:00:00.000","40.76511946","-73.95769383","MN31","Lenox Hill-Roosevelt Island","up","135080_135081","mn-08-135080","NY","Link Active!","up","up","10065"
"2018-03-06T00:00:00.000","1320 1 AVENUE","Manhattan","124","New York","8","SE","5","EAST 71 STREET","EAST 70 STREET","2017-12-07T00:00:00.000","40.76695173","-73.95646462","MN31","Lenox Hill-Roosevelt Island","up","135082","mn-08-135082","NY","Link Active!","up","up","10021"
"2018-05-11T00:00:00.000","1284 1 AVENUE","Manhattan","116","New York","8","SE","5","EAST 69 STREET","EAST 68 STREET","2017-12-07T00:00:00.000","40.76566545183086","-73.95740873203073","MN31","Lenox Hill-Roosevelt Island","up","135088_135260","mn-08-135088","NY","Link Active!","up","up","10065"
,"1166 1 AVENUE","Manhattan","10602","New York","8","SE","5","EAST 64 STREET","EAST 63 STREET","2018-03-23T00:00:00.000","40.76259531","-73.95964853","MN31","Lenox Hill-Roosevelt Island","Not Available","135119_135120","mn-08-135119","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10065"
,"1208 1 AVENUE","Manhattan","116","New York","8","NE","5","EAST 65 STREET","EAST 66 STREET","2018-03-23T00:00:00.000","40.76343296","-73.95903881","MN31","Lenox Hill-Roosevelt Island","Not Available","135869","mn-08-135869","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10065"
"2017-06-22T00:00:00.000","141 EAST 61 STREET","Manhattan","11402","New York","8","NE","4","LEXINGTON AVENUE","3 AVENUE","2017-05-06T00:00:00.000","40.763419","-73.966995","MN40","Upper East Side-Carnegie Hill","up","135937_135964","mn-08-135937","NY","Link Active!","up","up","10065"
"2018-02-16T00:00:00.000","1164 2 AVENUE","Manhattan","110","New York","8","NE","5","EAST 61 STREET","EAST 62 STREET","2017-10-28T00:00:00.000","40.7619766","-73.96321301","MN31","Lenox Hill-Roosevelt Island","up","135943_135957","mn-08-135943","NY","Link Active!","up","up","10065"
"2017-05-19T00:00:00.000","20 EAST 60 STREET","Manhattan","11401","New York","8","SE","4","MADISON AVENUE","PARK AVENUE","2017-01-29T00:00:00.000","40.764097","-73.970823","MN40","Upper East Side-Carnegie Hill","up","135983_136025","mn-08-135983","NY","Link Active!","up","up","10022"
"2018-05-17T00:00:00.000","1091 3 AVENUE","Manhattan","118","New York","8","NE","4","EAST 64 STREET","EAST 65 STREET","2018-03-10T00:00:00.000","40.76483326958294","-73.96404981913321","MN31","Lenox Hill-Roosevelt Island","up","136012","mn-08-136012","NY","Link Active!","up","up","10065"
"2018-01-12T00:00:00.000","1331 1 AVENUE","Manhattan","126","New York","8","NW","5","EAST 71 STREET","EAST 72 STREET","2017-10-25T00:00:00.000","40.76728194","-73.9565366","MN31","Lenox Hill-Roosevelt Island","up","136195_136244","mn-08-136195","NY","Link Active!","up","up","10021"
"2017-04-17T00:00:00.000","650 MADISON AVENUE","Manhattan","11401","New York","8","NW","4","EAST 59 STREET","EAST 60 STREET","2017-01-21T00:00:00.000","40.763742","-73.971424","MN40","Upper East Side-Carnegie Hill","up","136969_136988","mn-08-136969","NY","Link Active!","up","up","10022"
"2016-03-29T00:00:00.000","1030 3 AVENUE","Manhattan","11402","New York","8","NW","4","EAST 61 STREET","EAST 62 STREET","2016-02-27T00:00:00.000","40.763037","-73.965653","MN40","Upper East Side-Carnegie Hill","up","136989_136990","mn-08-136989","NY","Link Active!","up","up","10065"
"2018-04-19T00:00:00.000","3125 3 AVENUE","Bronx","69","New York","1","SW","17","EAST 159 STREET","EAST 158 STREET","2018-01-14T00:00:00.000","40.8220221948528","-73.9119525442992","BX34","Melrose South-Mott Haven North","up","146044","bx-01-146044","NY","Link Active!","up","up","10451"
"2016-06-15T00:00:00.000","135 EAST 149 STREET","Bronx","63","New York","4","NW","8","WALTON AVENUE","GERARD AVENUE","2016-05-12T00:00:00.000","40.818942","-73.92837","BX63","West Concourse","up","119146","bx-04-119146","NY","Link Active!","up","up","10451"
"2017-06-13T00:00:00.000","2495 JEROME AVENUE","Bronx","265","New York","7","MIDBLK","14","EAST FORDHAM ROAD","EAST 190 STREET","2017-05-10T00:00:00.000","40.86366546","-73.90051187","BX30","Kingsbridge Heights","up","145840","bx-07-145840","NY","Link Active!","up","up","10468"
"2017-05-08T00:00:00.000","16 EAST 60 STREET","Manhattan","11401","New York","8","SW","4","MADISON AVENUE","5 AVENUE","2016-11-19T00:00:00.000","40.76425414","-73.97119784","MN40","Upper East Side-Carnegie Hill","up","137205_137239","mn-08-137205","NY","Link Active!","up","up","10022"
"2018-02-22T00:00:00.000","1165 2 AVENUE","Manhattan","110","New York","8","Midblock","4","EAST 61 STREET","EAST 62 STREET","2017-10-28T00:00:00.000","40.76214654","-73.96335362","MN31","Lenox Hill-Roosevelt Island","up","137966_137967","mn-08-137966","NY","Link Active!","up","up","10065"
"2016-03-23T00:00:00.000","1550 3 AVENUE","Manhattan","14802","New York","8","NW","5","EAST 87 STREET","EAST 88 STREET","2016-02-22T00:00:00.000","40.779635","-73.953537","MN40","Upper East Side-Carnegie Hill","up","138052","mn-08-138052","NY","Link Active!","up","up","10128"
"2017-10-16T00:00:00.000","165 EAST 66 STREET","Manhattan","120","New York","8","NW","4","3 AVENUE","LEXINGTON AVENUE","2017-07-29T00:00:00.000","40.76606","-73.963554","MN40","Upper East Side-Carnegie Hill","up","138320_138321","mn-08-138320","NY","Link Active!","up","up","10065"
"2018-06-15T00:00:00.000","344 EAST 61 STREET","Manhattan","110","New York","8","SW","5","1 AVENUE","ED KOCH QUEENSBORO BRIDGE EXIT","2018-04-18T00:00:00.000","40.76094634","-73.96139743","MN31","Lenox Hill-Roosevelt Island","up","138568_138569","mn-08-138568","NY","Link Active!","up","up","10065"
"2017-02-01T00:00:00.000","501 WEST 145 STREET","Manhattan","229","New York","9","NW","7","AMSTERDAM AVENUE","BROADWAY","2016-08-19T00:00:00.000","40.825446","-73.947868","MN04","Hamilton Heights","up","100210","mn-09-100210","NY","Link Active!","up","up","10031"
"2016-08-22T00:00:00.000","500 WEST 148 STREET","Manhattan","233","New York","9","SW","7","AMSTERDAM AVENUE","BROADWAY","2016-07-19T00:00:00.000","40.82719623","-73.94644065","MN04","Hamilton Heights","up","100231","mn-09-100231","NY","Link Active!","up","up","10031"
"2016-08-04T00:00:00.000","3642 BROADWAY","Manhattan","237","New York","9","NE","7","WEST 150 STREET","WEST 151 STREET","2016-07-20T00:00:00.000","40.829675","-73.947866","MN04","Hamilton Heights","up","102722","mn-09-102722","NY","Link Active!","up","up","10031"
"2016-07-14T00:00:00.000","3407 BROADWAY","Manhattan","225","New York","9","NW","7","WEST 138 STREET","WEST 139 STREET","2016-06-17T00:00:00.000","40.822319","-73.953676","MN04","Hamilton Heights","up","111128","mn-09-111128","NY","Link Active!","up","up","10031"
"2016-07-14T00:00:00.000","3536 BROADWAY","Manhattan","229","New York","9","SE","7","WEST 145 STREET","WEST 144 STREET","2016-06-24T00:00:00.000","40.82609","-73.950482","MN04","Hamilton Heights","up","111651","mn-09-111651","NY","Link Active!","up","up","10031"
"2016-07-01T00:00:00.000","3480 BROADWAY","Manhattan","229","New York","9","NE","7","WEST 142 STREET","WEST 143 STREET","2016-05-27T00:00:00.000","40.824559","-73.951597","MN04","Hamilton Heights","up","111652","mn-09-111652","NY","Link Active!","up","up","10031"
"2016-08-03T00:00:00.000","3596 BROADWAY","Manhattan","233","New York","9","SE","7","WEST 148 STREET","WEST 147 STREET","2016-07-14T00:00:00.000","40.828097","-73.949017","MN04","Hamilton Heights","up","111874","mn-09-111874","NY","Link Active!","up","up","10031"
"2017-03-08T00:00:00.000","1626 AMSTERDAM AVENUE","Manhattan","225","New York","9","NW","7","WEST 140 STREET","WEST 141 STREET","2017-02-04T00:00:00.000","40.82226783","-73.9499056","MN04","Hamilton Heights","up","111918","mn-09-111918","NY","Link Active!","up","up","10031"
"2016-07-20T00:00:00.000","3670 BROADWAY","Manhattan","237","New York","9","SE","7","WEST 152 STREET","WEST 151 STREET","2016-07-10T00:00:00.000","40.830586","-73.947195","MN04","Hamilton Heights","up","111931","mn-09-111931","NY","Link Active!","up","up","10031"
"2016-08-04T00:00:00.000","3680 BROADWAY","Manhattan","237","New York","9","NE","7","WEST 152 STREET","WEST 153 STREET","2016-07-22T00:00:00.000","40.830876","-73.946986","MN04","Hamilton Heights","up","111936","mn-09-111936","NY","Link Active!","up","up","10031"
